Code INSEE;Code Postal;Commune
38516;38700;LA TRONCHE
28241;28220;LE MEE
48137;48000;SAINT-BAUZILE
65161;65140;ESCONDEAUX
89460;89340;VILLENEUVE-LA-GUYARD
59473;59144;PREUX-AU-SART
1100;1510;CHEIGNIEU-LA-BALME
2029;2490;ATTILLY
33015;33500;ARVEYRES
87095;87380;MEUZAC
7100;7140;GRAVIERES
14522;14140;PRETREVILLE
7312;7610;SECHERAS
74106;74550;DRAILLANT
84082;84570;MORMOIRON
88354;88500;PONT-SUR-MADON
70454;70500;ROSIERES-SUR-MANCE
29209;29860;PLOUVIEN
60390;60480;MAULERS
21559;21410;SAINTE-MARIE-SUR-OUCHE
77166;77250;ECUELLES
44092;44290;MASSERAC
67270;67270;LIXHAUSEN
10337;10500;SAINT-CHRISTOPHE-DODINICOURT
19239;19310;SAINT-ROBERT
77504;77710;VILLEMARECHAL
50308;50490;LE MESNILBUS
21617;21240;TALANT
62276;62138;DOUVRIN
16196;16230;LUXE
78558;78980;SAINT-ILLIERS-LA-VILLE
34102;34270;FONTANES
17002;17500;AGUDELLE
21243;21360;ECUTIGNY
73025;73240;AVRESSIEUX
80353;80320;FRESNES-MAZANCOURT
35169;35380;MAXENT
65179;65130;FRECHENDETS
81177;81210;MONTFA
76591;76160;SAINT-JACQUES-SUR-DARNETAL
60208;60590;ENENCOURT-LEAGE
88261;88600;LAVAL-SUR-VOLOGNE
62250;62710;COURRIERES
24133;24450;LA COQUILLE
31410;31140;PECHBONNIEU
44124;44540;LE PIN
14109;14250;BROUAY
62436;62130;HERLIN-LE-SEC
89048;89770;BOEURS-EN-OTHE
68291;68740;RUMERSHEIM-LE-HAUT
23108;23600;LEYRAT
86110;86310;HAIMS
70015;70170;AMONCOURT
67228;67370;NEUGARTHEIM-ITTLENHEIM
8395;8430;SAINT-PIERRE-SUR-VENCE
74175;74500;MEILLERIE
77434;77480;SAINT-SAUVEUR-LES-BRAY
55070;55100;BRABANT-SUR-MEUSE
32168;32250;LABARRERE
83008;83600;BAGNOLS-EN-FORET
32145;32720;GEE-RIVIERE
4198;4340;SAINT-VINCENT-LES-FORTS
95641;95470;VEMARS
17059;17220;BOURGNEUF
55114;55200;CHONVILLE-MALAUMONT
89049;89660;BOIS-D'ARCY
34121;34650;JONCELS
9031;9250;AXIAT
11320;11340;ROQUEFEUIL
9137;9120;GUDAS
7091;7200;FONS
80591;80140;NEUVILLE-AU-BOIS
24486;24450;SAINT-PIERRE-DE-FRUGIE
14743;14430;VICTOT-PONTFOL
50316;50860;LE MESNIL-OPAC
33044;33760;BELLEFOND
59628;59470;VOLCKERINCKHOVE
57537;57540;PETITE-ROSSELLE
9220;9110;ORLU
73113;73350;FEISSONS-SUR-SALINS
38004;38470;L'ALBENC
21075;21450;BILLY-LES-CHANCEAUX
31334;31410;MAUZAC
86256;86800;SAVIGNY-LEVESCAULT
89308;89190;PONT-SUR-VANNE
65072;65460;BAZET
54565;54360;VIGNEULLES
39173;39190;COUSANCE
62718;62118;ROEUX
59304;59147;HERRIN
74298;74100;VETRAZ-MONTHOUX
6129;6420;SAINT-SAUVEUR-SUR-TINEE
45082;45110;CHATEAUNEUF-SUR-LOIRE
22077;22400;HENANSAL
21030;21360;AUBAINE
47323;47300;VILLENEUVE-SUR-LOT
16420;16250;VOULGEZAC
50519;50690;SAINT-MARTIN-LE-GREARD
26381;26300;JAILLANS
44088;44690;MAISDON-SUR-SEVRE
28265;28240;MONTLANDON
35090;35320;CREVIN
78474;78910;ORVILLIERS
42152;42720;NANDAX
67165;67130;GRANDFONTAINE
39568;39800;VILLERSERINE
81308;81340;VALENCE-D'ALBIGEOIS
18109;18250;HENRICHEMONT
50190;50310;FONTENAY-SUR-MER
78031;78930;AUFFREVILLE-BRASSEUIL
33518;33550;TABANAC
46100;46100;FAYCELLES
48067;48110;GABRIAC
83075;83340;LES MAYONS
51581;51140;TRESLON
38101;38550;CHEYSSIEU
13054;13700;MARIGNANE
33496;33370;SALLEBOEUF
32177;32300;LAGARDE-HACHAN
61111;61250;COLOMBIERS
52001;52340;AGEVILLE
91016;91670;ANGERVILLE
57412;57050;LONGEVILLE-LES-METZ
80554;80540;MOLLIENS-DREUIL
34012;34380;ARGELLIERS
44122;44390;PETIT-MARS
65253;65220;LAMARQUE-RUSTAING
73210;73190;PUYGROS
28096;28260;LA CHAUSSEE-D'IVRY
79086;79410;CHERVEUX
16029;16210;BARDENAC
65251;65310;LALOUBERE
88180;88320;FRAIN
54085;54290;BORVILLE
60098;60220;BOUVRESSE
86076;86170;CISSE
56260;56000;VANNES
62631;62270;NUNCQ-HAUTECOTE
14715;14360;TROUVILLE-SUR-MER
55014;55120;AUBREVILLE
62537;62270;MAGNICOURT-SUR-CANCHE
80476;80580;LIERCOURT
24537;24600;SIORAC-DE-RIBERAC
3094;3300;CREUZIER-LE-VIEUX
67327;67630;NIEDERLAUTERBACH
81049;81540;CAHUZAC
77088;77760;LA CHAPELLE-LA-REINE
23172;23190;LA SERRE-BUSSIERE-VIEILLE
2A021;20140;ARGIUSTA-MORICCIO
26055;26410;BOULC
89235;89200;MAGNY
47082;47470;DONDAS
95046;95420;BANTHELU
29213;29440;PLOUZEVEDE
55120;55000;COMBLES-EN-BARROIS
49348;49540;TIGNE
4152;4860;PIERREVERT
59489;59283;RAIMBEAUCOURT
57335;57670;HONSKIRCH
7259;7700;SAINT-JUST-D'ARDECHE
34073;34420;CERS
86106;86200;GLENOUZE
56045;56230;LE COURS
14347;14260;JURQUES
55221;55000;GUERPONT
1263;1090;MONTMERLE-SUR-SAONE
12204;12100;LA ROQUE-SAINTE-MARGUERITE
81257;81160;SAINT-JUERY
28342;28400;SAINT-JEAN-PIERRE-FIXTE
11314;11220;RIEUX-EN-VAL
41121;41370;LA MADELEINE-VILLEFROUIN
67426;67220;SAINT-MARTIN
81294;81600;TECOU
17262;17810;NIEUL-LES-SAINTES
72366;72320;VALENNES
73058;73520;LA BRIDOIRE
51579;51210;TREFOLS
53186;53360;QUELAINES-SAINT-GAULT
16119;16410;DIGNAC
37132;37600;LOCHES
76340;76560;HARCANVILLE
55504;55000;TANNOIS
32466;32300;VIOZAN
2547;2250;LA NEUVILLE-HOUSSET
2A288;20146;SOTTA
38343;38480;ROMAGNIEU
24224;24520;LAMONZIE-MONTASTRUC
59299;59510;HEM
45142;45450;FAY-AUX-LOGES
56048;56540;LE CROISTY
79095;79190;CLUSSAIS-LA-POMMERAIE
76064;76280;BEAUREPAIRE
51656;51150;VRAUX
61274;61290;LES MENUS
63304;63330;ROCHE-D'AGOUX
11171;11230;GUEYTES-ET-LABASTIDE
95493;95270;LE PLESSIS-LUZARCHES
51174;51270;CORRIBERT
8065;8370;BIEVRES
88417;88700;SAINT-GORGON
62172;62128;BOYELLES
87161;87400;SAINT-LEONARD-DE-NOBLAT
34159;34110;MIREVAL
58305;58140;VAUCLAIX
50118;50800;CHAMPREPUS
69059;69380;CIVRIEUX-D'AZERGUES
95008;95510;AINCOURT
27330;27430;HERQUEVILLE
63374;63600;SAINT-MARTIN-DES-OLMES
62520;62400;LOCON
25629;25110;VOILLANS
89341;89800;SAINT-CYR-LES-COLONS
43163;43220;RIOTORD
49285;49230;SAINT-GERMAIN-SUR-MOINE
36110;36340;MAILLET
41075;41270;DROUE
52234;52150;HACOURT
61115;61110;CONDEAU
51528;51340;SCRUPT
18071;18130;CONTRES
26214;26460;MORNANS
27578;27160;SAINT-OUEN-D'ATTEZ
32306;32500;PAUILHAC
46236;46350;REILHAGUET
46118;46600;GIGNAC
16048;16480;BOISBRETEAU
71574;71960;VERZE
3233;3310;SAINT-GENEST
68256;68120;PFASTATT
8312;8150;MURTIN-ET-BOGNY
59219;59295;ESTRUN
22273;22400;SAINT-ALBAN
3206;3420;LA PETITE-MARCHE
59205;59124;ESCAUDAIN
51205;51400;DAMPIERRE-AU-TEMPLE
60307;60250;HEILLES
47324;47210;VILLEREAL
51086;51140;BREUIL
95074;95000;BOISEMONT
27161;27180;CLAVILLE
77273;77230;MARCHEMORET
22191;22330;PLESSALA
27230;27530;EZY-SUR-EURE
80685;80700;ROYE
73051;73370;LE BOURGET-DU-LAC
46320;46330;TOUR-DE-FAURE
67347;67330;OBERMODERN-ZUTZENDORF
72020;72400;AVEZE
42157;42640;NOAILLY
2185;2810;CHEZY-EN-ORXOIS
62149;62500;BOISDINGHEM
36153;36290;PAULNAY
50481;50430;SAINT-GERMAIN-SUR-AY
91191;91560;CROSNE
27204;27150;DOUDEAUVILLE-EN-VEXIN
58236;58220;SAINTE-COLOMBE-DES-BOIS
22274;22630;SAINT-ANDRE-DES-EAUX
39565;39600;VILLENEUVE-D'AVAL
78536;78440;SAILLY
41178;41370;LE PLESSIS-L'ECHELLE
33248;33480;LISTRAC-MEDOC
14301;14730;GIBERVILLE
1433;1560;VERNOUX
6010;6620;LE BAR-SUR-LOUP
42240;42560;SAINT-JEAN-SOLEYMIEUX
4079;4160;L'ESCALE
88102;88630;CHERMISEY
86221;86140;SAINT-GENEST-D'AMBIERE
46276;46330;SAINT-MARTIN-LABOUVAL
76283;76270;FRESLES
64350;64250;LOUHOSSOA
57511;57140;NORROY-LE-VENEUR
14358;14340;LEAUPARTIE
49235;49730;PARNAY
16148;16170;GENAC
14312;14450;GRANDCAMP-MAISY
67367;67700;OTTERSWILLER
65360;65270;PEYROUSE
53006;53290;ARGENTON-NOTRE-DAME
3007;3420;ARPHEUILLES-SAINT-PRIEST
88076;88600;BROUVELIEURES
24527;24420;SAVIGNAC-LES-EGLISES
32291;32240;MORMES
57188;57230;EGUELSHARDT
1264;1310;MONTRACOL
23263;23800;VILLARD
79148;79120;LEZAY
12206;12220;ROUSSENNAC
78644;78320;LA VERRIERE
9307;9160;TAURIGNAN-CASTET
30116;30210;FOURNES
51346;51700;MAREUIL-LE-PORT
54559;54290;VELLE-SUR-MOSELLE
72348;72540;TASSILLE
16032;16120;BASSAC
4110;4510;MALLEMOISSON
86245;86100;SAINT-SAUVEUR
12117;12210;LACALM
12044;12360;CAMARES
88479;88240;TREMONZEY
60695;60500;VINEUIL-SAINT-FIRMIN
25016;25330;AMATHAY-VESIGNEUX
9048;9600;BELLOC
47231;47350;SAINT-AVIT
4101;4230;LARDIERS
26124;26800;ETOILE-SUR-RHONE
1040;1340;BEREZIAT
8201;8430;GRUYERES
61459;61220;SAIRES-LA-VERRERIE
33481;33580;SAINT-SULPICE-DE-GUILLERAGUES
54246;54450;HALLOVILLE
42275;42270;SAINT-PRIEST-EN-JAREZ
73073;73310;CHANAZ
31110;31260;CASSAGNE
2B290;20226;SPELONCATO
74118;74100;ETREMBIERES
31265;31480;LAGRAULET-SAINT-NICOLAS
62495;62380;LEDINGHEM
66160;66400;REYNES
95633;95500;VAUDHERLAND
51054;51490;BETHENIVILLE
43020;43210;BAS-EN-BASSET
67463;67470;SELTZ
27532;27160;SAINT-DENIS-DU-BEHELAN
18020;18300;BANNAY
40096;40240;ESTIGARDE
40035;40180;BENESSE-LES-DAX
2175;2880;CHAVIGNY
31484;31180;SAINT-GENIES-BELLEVUE
66103;66320;MARQUIXANES
27551;27560;SAINT-JEAN-DE-LA-LEQUERAYE
67524;67340;WEITERSWILLER
57158;57590;CRAINCOURT
31407;31380;PAULHAC
87120;87380;LA PORCHERIE
76616;76290;SAINT-MARTIN-DU-MANOIR
74057;74500;CHAMPANGES
69144;69210;NUELLES
21063;21290;BENEUVRE
25295;25160;LES GRANGETTES
41258;41140;THESEE
10421;10400;LA VILLENEUVE-AU-CHATELOT
71488;71250;SAINT-VINCENT-DES-PRES
67350;67203;OBERSCHAEFFOLSHEIM
12047;12560;CAMPAGNAC
47037;47210;BOURNEL
62805;62550;TANGRY
32368;32390;SAINTE-CHRISTIE
62614;62610;NIELLES-LES-ARDRES
2502;2340;MONTCORNET
68091;68740;FESSENHEIM
59364;59830;LOUVIL
67249;67170;KRAUTWILLER
16156;16170;GOURVILLE
71485;71390;SAINT-VALLERIN
46265;46600;SAINT-DENIS-LES-MARTEL
62437;62650;HERLY
32175;32230;LADEVEZE-VILLE
42125;42260;LURE
31408;31510;PAYSSOUS
62697;62860;RECOURT
62332;62173;FICHEUX
2097;2350;BONCOURT
22079;22150;HENON
23027;23400;BOSMOREAU-LES-MINES
41256;41300;THEILLAY
68321;68850;STAFFELFELDEN
58198;58500;OISY
43264;43380;VILLENEUVE-D'ALLIER
47118;47400;HAUTESVIGNES
1329;1510;ROSSILLON
85019;85170;BELLEVILLE-SUR-VIE
33290;33570;MONTAGNE
29294;29450;LE TREHOU
34218;34360;PRADES-SUR-VERNAZOBRE
14509;14440;PLUMETOT
84048;84400;GIGNAC
10058;10340;BRAGELOGNE-BEAUVOIR
65180;65240;FRECHET-AURE
76224;76110;ECRAINVILLE
51513;51290;SAINT-REMY-EN-BOUZEMONT-SAINT-GENEST-ET-ISSON
22346;22510;TREDANIEL
45292;45230;SAINT-MAURICE-SUR-AVEYRON
62491;62840;LAVENTIE
65101;65190;BORDES
25130;25840;CHATEAUVIEUX-LES-FOSSES
68100;68210;FULLEREN
38309;38320;POISAT
83048;83420;LA CROIX-VALMER
10214;10240;MAGNICOURT
54010;54112;ALLAMPS
77147;77370;LA CROIX-EN-BRIE
69263;69770;VILLECHENEVE
8247;8600;LANDRICHAMPS
43021;43800;BEAULIEU
28283;28140;NOTTONVILLE
66203;66110;TAULIS
44020;44340;BOUGUENAIS
61410;61800;SAINT-JEAN-DES-BOIS
35225;35720;PLESDER
91421;91230;MONTGERON
11042;11700;BLOMAC
39285;39700;LAVANS-LES-DOLE
63387;63310;SAINT-PRIEST-BRAMEFANT
12208;12400;SAINT-AFFRIQUE
18075;18320;COURS-LES-BARRES
53112;53250;LE HAM
82180;82500;SERIGNAC
76658;76430;SAINT-VINCENT-CRAMESNIL
9050;9100;BENAGUES
43245;43170;THORAS
21248;21500;ERINGES
44146;44660;ROUGE
10274;10170;ORVILLIERS-SAINT-JULIEN
18169;18200;NOZIERES
46231;46700;PUY-L'EVEQUE
60201;60420;DOMPIERRE
37129;37500;LIGRE
65238;65200;LABASSERE
24545;24390;TEILLOTS
76376;76630;INTRAVILLE
79190;79130;NEUVY-BOUIN
72287;72220;SAINT-GERVAIS-EN-BELIN
54224;54740;GERMONVILLE
2239;2650;CREZANCY
33112;33540;CAUMONT
79064;79500;CHAIL
74086;74270;CONTAMINE-SARZIN
9317;9800;UCHENTEIN
25598;25870;VENISE
86248;86350;SAINT-SECONDIN
89307;89230;PONTIGNY
54394;54490;MURVILLE
51017;51290;ARZILLIERES-NEUVILLE
1136;1290;CRUZILLES-LES-MEPILLAT
62887;62630;WIDEHEM
74060;74410;LA CHAPELLE-SAINT-MAURICE
62695;62270;REBREUVIETTE
25456;25210;PLAIMBOIS-DU-MIROIR
72198;72650;LA MILESSE
39092;39270;CHAMBERIA
40194;40380;MONTFORT-EN-CHALOSSE
54567;54290;VILLACOURT
18022;18260;BARLIEU
66014;66390;BAIXAS
29233;29300;QUIMPERLE
79079;79700;MAULEON
44123;44290;PIERRIC
73056;73500;BRAMANS
40284;40230;SAINT-VINCENT-DE-TYROSSE
31379;31410;MONTGAZIN
33275;33760;MARTRES
64442;64360;PARBAYSE
34116;34790;GRABELS
73152;73470;MARCIEUX
5039;5800;CHAUFFAYER
2128;2860;BRUYERES-ET-MONTBERAULT
65416;65150;SEICH
59667;59670;ZERMEZEELE
66053;66190;COLLIOURE
77097;77320;CHARTRONGES
14366;14100;LISIEUX
21051;21410;BAULME-LA-ROCHE
16004;16190;AIGNES-ET-PUYPEROUX
54484;54540;SAINTE-POLE
58077;58220;CIEZ
10425;10320;VILLERY
35149;35580;LASSY
19228;19160;SAINT-PANTALEON-DE-LAPLEAU
67481;67140;STOTZHEIM
17338;17700;SAINT-GEORGES-DU-BOIS
57549;57380;PONTPIERRE
81067;81150;CESTAYROLS
79282;79370;SAINT-MEDARD
59548;59570;SAINT-WAAST
60690;60590;VILLERS-SUR-TRIE
76464;76520;LA NEUVILLE-CHANT-D'OISEL
76684;76430;TANCARVILLE
12270;12150;SEVERAC-LE-CHATEAU
39197;39190;DIGNA
58141;58230;LAVAULT-DE-FRETOY
15034;15320;CHALIERS
33465;33210;SAINT-PIERRE-DE-MONS
47161;47140;MASSELS
80258;80240;DRIENCOURT
41156;41500;MULSANS
58106;58230;DUN-LES-PLACES
24282;24560;MONSAGUEL
51128;51270;LA CHAPELLE-SOUS-ORBAIS
55572;55150;VITTARVILLE
74281;74200;THONON-LES-BAINS
50563;50420;SAINT-VIGOR-DES-MONTS
63256;63220;NOVACELLES
55474;55140;SAUVIGNY
55563;55150;VILLERS-LES-MANGIENNES
67154;67150;GERSTHEIM
2516;2250;MONTIGNY-SOUS-MARLE
43093;43160;FELINES
62677;62140;LE QUESNOY-EN-ARTOIS
40122;40280;HAUT-MAUCO
15231;15170;TALIZAT
6128;6570;SAINT-PAUL-DE-VENCE
27376;27650;LOUYE
60591;60650;SAINT-PAUL
4132;4150;MONTSALIER
2707;2410;SEPTVAUX
58311;58270;VILLE-LANGY
88062;88320;BLEVAINCOURT
14026;14250;AUDRIEU
31259;31120;LACROIX-FALGARDE
64230;64290;GAN
49163;49140;JARZE
80721;80230;SAINT-VALERY-SUR-SOMME
10262;10250;NEUVILLE-SUR-SEINE
27503;27240;LE SACQ
37134;37320;LOUANS
78389;78490;MERE
14193;14100;COURTONNE-LA-MEURDRAC
77185;77930;FLEURY-EN-BIERE
70252;70600;FRAMONT
39040;39800;BARRETAINE
18258;18300;SURY-EN-VAUX
55101;55000;CHARDOGNE
57709;57370;VESCHEIM
71212;71420;GENELARD
88094;88330;CHATEL-SUR-MOSELLE
56194;56350;RIEUX
52262;52330;LAMOTHE-EN-BLAISY
97605;97670;CHICONI
97214;97214;LE LORRAIN
41033;41190;CHAMBON-SUR-CISSE
9064;9310;BOUAN
76453;76750;MORGNY-LA-POMMERAYE
49101;49150;CLEFS
81066;81200;CAUCALIERES
7015;7370;ARRAS-SUR-RHONE
39470;39220;LES ROUSSES
22345;22510;TREBRY
4195;4400;SAINT-PONS
63144;63850;EGLISENEUVE-D'ENTRAIGUES
2B241;20237;POGGIO-MARINACCIO
64162;64470;CAMOU-CIHIGUE
54316;54470;LIMEY-REMENAUVILLE
12109;12360;GISSAC
80463;80800;LAMOTTE-WARFUSEE
27347;27930;HUEST
1044;1200;BILLIAT
50258;50310;JOGANVILLE
76638;76260;SAINT-PIERRE-EN-VAL
4001;4510;AIGLUN
56044;56200;COURNON
33281;33700;MERIGNAC
25506;25640;ROUGEMONTOT
21479;21440;PELLEREY
11348;11270;SAINT-JULIEN-DE-BRIOLA
25356;25120;MAICHE
37114;37350;LA GUERCHE
27645;27500;TOCQUEVILLE
62802;62810;LE SOUICH
90103;90300;VETRIGNE
56059;56120;LES FORGES
65442;65230;THERMES-MAGNOAC
74048;74890;BRENTHONNE
55109;55600;CHAUVENCY-LE-CHATEAU
55171;55400;EIX
14440;14260;MONTAMY
97422;97430;LE TAMPON
97217;97290;LE MARIN
2191;2000;CHIVY-LES-ETOUVELLES
55406;55160;PINTHEVILLE
21223;21121;DAIX
63135;63200;DAVAYAT
16261;16260;LES PINS
73139;73630;JARSY
41281;41330;VILLEFRANCOEUR
72021;72430;AVOISE
18206;18110;SAINT-ELOY-DE-GY
76343;76440;HAUCOURT
21191;21910;CORCELLES-LES-CITEAUX
7327;7110;UZER
17453;17250;TRIZAY
51456;51330;REMICOURT
39554;39300;VERS-EN-MONTAGNE
57351;57245;JURY
27381;27300;MALOUY
10268;10400;NOGENT-SUR-SEINE
50165;50350;DONVILLE-LES-BAINS
52244;52290;HUMBECOURT
31389;31850;MONTRABE
39513;39700;SERMANGE
70263;70240;GENEVREY
25208;25580;DURNES
39077;39120;BRETENIERES
77289;77171;MELZ-SUR-SEINE
38347;38940;ROYBON
54118;54260;CHARENCY-VEZIN
35122;35350;LA GOUESNIERE
73323;73640;VILLAROGER
50606;50620;TRIBEHOU
61378;61210;SAINTE-CROIX-SUR-ORNE
59392;59600;MAUBEUGE
34140;34490;LIGNAN-SUR-ORB
70314;70300;MAGNIVRAY
3023;3700;BELLERIVE-SUR-ALLIER
60514;60360;PREVILLERS
62749;62770;SAINT-GEORGES
33047;33390;BERSON
2806;2130;VILLENEUVE-SUR-FERE
60333;60650;LACHAPELLE-AUX-POTS
76251;76560;ETALLEVILLE
76509;76160;PREAUX
80163;80132;CAMBRON
45084;45260;CHATENOY
86120;86390;LATHUS-SAINT-REMY
58266;58420;SAINT-REVERIEN
24266;24350;MENSIGNAC
57755;57590;XOCOURT
80237;80110;DEMUIN
62044;62170;ATTIN
7225;7430;SAINT-CLAIR
21692;21120;VILLECOMTE
71577;71620;VILLEGAUDIN
66213;66350;TOULOUGES
26003;26770;ALEYRAC
2339;2810;GANDELU
55291;55500;LIGNY-EN-BARROIS
16075;16250;CHAMPAGNE-VIGNY
31512;31570;SAINT-PIERRE-DE-LAGES
59102;59217;BOUSSIERES-EN-CAMBRESIS
39511;39230;SERGENAUX
67202;67270;HOCHFELDEN
2429;2860;LIERVAL
39131;39150;LA CHAUX-DU-DOMBIEF
44037;44690;CHATEAU-THEBAUD
70576;70500;VOUGECOURT
8354;8450;RAUCOURT-ET-FLABA
58041;58420;BRINON-SUR-BEUVRON
16259;16270;LA PERUSE
11333;11230;SAINT-BENOIT
58312;58500;VILLIERS-SUR-YONNE
61337;61340;PREAUX-DU-PERCHE
60503;60420;LE PLOYRON
26253;26310;POYOLS
54507;54300;SIONVILLER
67136;67320;EYWILLER
67355;67970;OERMINGEN
61506;61550;VILLERS-EN-OUCHE
89163;89110;LA FERTE-LOUPIERE
32211;32240;LIAS-D'ARMAGNAC
34027;34160;BEAULIEU
29150;29350;MOELAN-SUR-MER
10400;10700;VAUPOISSON
61164;61500;LA FERRIERE-BECHET
83072;83510;LORGUES
36095;36160;LIGNEROLLES
85256;85200;SAINT-MICHEL-LE-CLOUCQ
81076;81470;CUQ-TOULZA
57747;57635;WINTERSBOURG
51619;51330;LE VIEIL-DAMPIERRE
73231;73130;SAINT-ETIENNE-DE-CUINES
11080;11230;CAUDEVAL
12223;12420;SAINTE-GENEVIEVE-SUR-ARGENCE
31449;31800;REGADES
77140;77154;COUTENCON
39143;39130;CHEVROTAINE
61437;61130;SAINT-OUEN-DE-LA-COUR
1005;1330;AMBERIEUX-EN-DOMBES
13038;13990;FONTVIEILLE
22028;22450;CAMLEZ
16163;16290;HIERSAC
62474;62360;ISQUES
70172;70300;LA CORBIERE
56251;56450;THEIX
53069;53250;CHEVAIGNE-DU-MAINE
39497;39110;SAIZENAY
37253;37310;SUBLAINES
51483;51510;SAINT-GIBRIEN
2028;2840;ATHIES-SOUS-LAON
51339;51240;MAIRY-SUR-MARNE
39219;39700;EVANS
62400;62940;HAILLICOURT
21717;21290;VOULAINES-LES-TEMPLIERS
95203;95600;EAUBONNE
80672;80800;RIBEMONT-SUR-ANCRE
32377;32430;SAINT-GEORGES
74138;74540;GRUFFY
32066;32500;BRUGNENS
51641;51270;VILLEVENARD
91665;91620;LA VILLE-DU-BOIS
73267;73300;SAINT-PANCRACE
32330;32160;PRECHAC-SUR-ADOUR
30285;30360;SAINT-MAURICE-DE-CAZEVIEILLE
81120;81290;LABRUGUIERE
19225;19320;SAINT-MERD-DE-LAPLEAU
1368;1540;SAINT-JULIEN-SUR-VEYLE
64066;64220;ASCARAT
67140;67480;FORSTFELD
70100;70100;BROYE-LES-LOUPS-ET-VERFONTAINE
3198;3320;NEURE
83105;13780;RIBOUX
48106;48310;NOALHAC
42156;42590;NEULISE
70425;70310;LA PROISELIERE-ET-LANGLE
28146;28210;FAVEROLLES
59189;59114;EECKE
45341;45310;VILLENEUVE-SUR-CONIE
65154;65370;CRECHETS
76166;76390;LE CAULE-SAINTE-BEUVE
57065;57340;BERMERING
74014;74300;ARACHES-LA-FRASSE
54155;54370;DEUXVILLE
71361;71800;PRIZY
12082;12230;LA COUVERTOIRADE
22360;22950;TREGUEUX
27322;27400;LA HAYE-MALHERBE
86089;86110;CUHON
80413;80240;HANCOURT
14761;14370;VIMONT
17129;17130;COURPIGNAC
55164;55100;DOUAUMONT
28366;28700;SANTEUIL
67409;67480;ROPPENHEIM
70114;70500;CENDRECOURT
88089;88600;LA CHAPELLE-DEVANT-BRUYERES
32188;32500;LAMOTHE-GOAS
25035;25870;AUXON-DESSUS
7019;7200;AUBENAS
45026;45210;BAZOCHES-SUR-LE-BETZ
1033;1200;BELLEGARDE-SUR-VALSERINE
36195;36100;SAINT-GEORGES-SUR-ARNON
44074;44610;INDRE
2048;2270;BARENTON-SUR-SERRE
11259;11170;MOUSSOULENS
69272;69360;COMMUNAY
57129;57640;CHARLY-ORADOUR
90022;90700;CHATENOIS-LES-FORGES
39162;39570;CONDAMINE
21649;21350;UNCEY-LE-FRANC
24289;24230;MONTCARET
56253;56140;TREAL
27404;27390;MESNIL-ROUSSET
10351;10100;SAINT-MARTIN-DE-BOSSENAY
88202;88500;GIRCOURT-LES-VIEVILLE
54247;54330;HAMMEVILLE
49260;49740;LA ROMAGNE
18145;18510;MENETOU-SALON
37232;37130;SAINT-PATRICE
68374;68920;WINTZENHEIM
19099;19500;LAGLEYGEOLLE
27152;27420;CHATEAU-SUR-EPTE
12265;12190;SEBRAZAC
35257;35460;SAINT-BRICE-EN-COGLES
46322;46090;TRESPOUX-RASSIELS
77156;77140;DARVAULT
60516;60850;PUISEUX-EN-BRAY
8260;8150;LONNY
6039;6390;CHATEAUNEUF-VILLEVIEILLE
32059;32410;BONAS
17425;17120;SEMUSSAC
42180;42600;PRECIEUX
11369;11590;SALLELES-D'AUDE
67297;67170;MITTELHAUSEN
21533;21320;ROUVRES-SOUS-MEILLY
50099;50500;CARENTAN
19142;19110;MONESTIER-PORT-DIEU
51635;51250;VILLERS-LE-SEC
6101;6260;RIGAUD
59424;59330;NEUF-MESNIL
3138;3120;LAPALISSE
21286;21120;FRENOIS
2526;2360;MORGNY-EN-THIERACHE
46250;46250;SAINT-CAPRAIS
47018;47120;AURIAC-SUR-DROPT
70512;70320;LA VAIVRE
95429;95770;MONTREUIL-SUR-EPTE
74234;74210;SAINT-FERREOL
71362;71570;PRUZILLY
44089;44260;MALVILLE
43258;43360;VERGONGHEON
9152;9400;LAPEGE
14066;14990;BERNIERES-SUR-MER
27632;27150;LE THIL
3048;3350;CERILLY
39041;39210;BAUME-LES-MESSIEURS
52406;52500;PRESSIGNY
54598;54490;XIVRY-CIRCOURT
50106;50620;CAVIGNY
10195;10700;LHUITRE
15171;15170;SAINTE-ANASTASIE
31168;31420;EOUX
82138;82400;PERVILLE
42143;42110;MIZERIEUX
94067;94160;SAINT-MANDE
95450;95000;NEUVILLE-SUR-OISE
83124;83440;SEILLANS
74041;74360;BONNEVAUX
77413;77860;SAINT-GERMAIN-SUR-MORIN
21516;21500;QUINCEROT
51344;51530;MARDEUIL
10360;10120;SAINT-POUANGE
87009;87120;BEAUMONT-DU-LAC
5174;5100;VAL-DES-PRES
64225;64570;FEAS
36130;36400;MONTLEVICQ
69124;69430;MARCHAMPT
1116;1300;CONTREVOZ
50350;50210;MONTPINCHON
60151;60750;CHOISY-AU-BAC
26072;26600;CHANTEMERLE-LES-BLES
27605;27260;SAINT-SYLVESTRE-DE-CORMEILLES
27661;27310;LA TRINITE-DE-THOUBERVILLE
47012;47700;ANZEX
72155;72220;LAIGNE-EN-BELIN
8370;8150;ROUVROY-SUR-AUDRY
21185;21200;COMBERTAULT
25503;25190;ROSIERES-SUR-BARBECHE
79157;79100;LOUZY
5070;5300;LARAGNE-MONTEGLIN
46225;46220;PRAYSSAC
69230;69620;SAINTE-PAULE
53245;53500;SAINT-PIERRE-DES-LANDES
